line	2	4	6	8	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92
WT:CCR2 (3)	595404.75	479291	521081.75	1445477.25	2721479.25	2856587.25	2698414	2362108.5	1908755.5	1490222.25	1167048.75	947970.25	770630	652923.25	598467	850122.75	1973324.75	2482393.25	2500856.5	2266443.5	1921650.5	1582195.75	1324660.25	1129009.75	993802.5	876988.5	797704.75	955538.5	1450988.75	1815489.25	1966385.5	1915252	1756491.5	1547423.5	1343978.75	1142843.75	989591.5	857876.5	774541.5	802708.75	961501.25	1139090	1264973	1317355.25	1280381.75	1128856.75
WT:CCR2 (4)	307914.75	246751	272641.75	671147.25	1331659.25	1395137.25	1218454	1010148.5	814515.5	663222.25	543828.75	456940.25	391450	345293.25	327977	421762.75	822164.75	1142513.25	1226486.5	1135343.5	972420.5	816075.75	701900.25	612239.75	539982.5	482098.5	440774.75	472068.5	650568.75	866779.25	1028385.5	1077232	1038371.5	934013.5	827058.75	722823.75	646541.5	562806.5	499941.5	485038.75	528631.25	623510	726013	799055.25	821041.75	763286.75
WT:CCR2 (4)	256654.75	204191	224701.75	433667.25	749059.25	812907.25	753844	666438.5	576665.5	499932.25	432598.75	373230.25	324900	282303.25	258217	294482.75	462464.75	641153.25	723216.5	717503.5	656590.5	581425.75	523180.25	464629.75	416122.5	373528.5	340194.75	337518.5	394498.75	492529.25	585085.5	643252	653741.5	627183.5	585288.75	532583.75	485701.5	437686.5	395541.5	384588.75	374581.25	401630	447823	493745.25	523761.75	524756.75
WT:CCR2 (2b)	379274.75	294841	290131.75	476527.25	810699.25	908907.25	902144	861458.5	769895.5	663582.25	568298.75	487740.25	414790	355403.25	310277	347682.75	546574.75	688773.25	751096.5	759723.5	709920.5	639625.75	575290.25	511079.75	460132.5	416548.5	378584.75	377658.5	454298.75	567959.25	649855.5	704372	710451.5	678623.5	639748.75	579143.75	527511.5	474786.5	427181.5	413018.75	419721.25	463360	518953	563665.25	584271.75	567746.75
WT:CCR2 (2b)	133844.75	95451	112431.75	347067.25	776809.25	894817.25	857094	761288.5	624895.5	519602.25	382788.75	286170.25	211870	157353.25	129247	210142.75	480604.75	661263.25	704416.5	666683.5	581840.5	493615.75	425640.25	363789.75	310942.5	275808.5	246854.75	263188.5	377128.75	518579.25	603985.5	630562	613121.5	571193.5	702068.75	507093.75	434701.5	390156.5	332821.5	317178.75	345061.25	412610	484903	524255.25	530441.75	494956.75
cry1:CCR2 (2)	997944.75	861801	913941.75	1754357.25	2853989.25	2859897.25	2462154	2008998.5	1620205.5	1326092.25	1121398.75	994430.25	902290	841293.25	803757	941532.75	1509774.75	2121343.25	2334316.5	2184213.5	1891350.5	1601955.75	1401620.25	1242399.75	1113722.5	1007268.5	943094.75	980098.5	1178518.75	1519769.25	1921205.5	2147972	2138571.5	1952773.5	1735078.75	1507793.75	1341331.5	1196086.5	1090191.5	1044788.75	1059481.25	1150190	1351133	1585205.25	1727811.75	1676391.75
cry1:CCR2 (2)	748424.75	618301	663711.75	1479547.25	2627419.25	2637727.25	2131954	1617738.5	1264885.5	1030022.25	866098.75	760540.25	685420	636653.25	606527	759822.75	1349244.75	1984053.25	2188186.5	1967203.5	1637390.5	1350285.75	1134600.25	993529.75	884382.5	798688.5	748404.75	800738.5	1020888.75	1375989.25	1765745.5	1964852	1875071.5	1637883.5	1408808.75	1204223.75	1062471.5	944346.5	859601.5	831548.75	854761.25	969280	1177263	1418495.25	1558901.75	1471216.75
cry1:CCR2 (3)	889644.75	704021	748721.75	1905917.25	3329719.25	3321767.25	2836694	2277858.5	1765375.5	1484992.25	1143938.75	959970.25	825660	736583.25	688737	898572.75	1794764.75	2546883.25	2640066.5	2368213.5	1991780.5	1672695.75	1429390.25	1248059.75	1098532.5	972728.5	908444.75	1030288.5	1437348.75	2024599.25	2433025.5	2534932	2360871.5	2077543.5	1808728.75	1558483.75	1392321.5	1240806.5	1161901.5	1170028.75	1270341.25	1518350	1920283	2243595.25	2350571.75	2136216.75
cry1:CCR2 (3)	783114.75	639201	683101.75	1639357.25	2804819.25	2824187.25	2451294	2026038.5	1590485.5	1252342.25	1018468.75	852440.25	732410	647383.25	604237	769622.75	1442574.75	2019173.25	2069896.5	1874153.5	1598560.5	1351905.75	1164570.25	1018279.75	903982.5	812778.5	762114.75	843028.5	1122288.75	1508809.25	1795815.5	1854792	1775841.5	1593653.5	1415718.75	1252063.75	1121931.5	1009266.5	942411.5	943808.75	1015571.25	1166450	1372303	1526315.25	1576901.75	1451331.75
cry1:CCR2 (4)	574724.75	467901	513601.75	1284167.25	2334319.25	2427767.25	2079614	1690528.5	1325565.5	1049402.25	845868.75	700400.25	596850	522093.25	484157	605752.75	1146494.75	1727673.25	1901776.5	1738683.5	1460150.5	1220855.75	1044510.25	906459.75	789982.5	698348.5	639014.75	683568.5	904328.75	1241099.25	1590015.5	1739852	1689441.5	1533503.5	1350958.75	1180493.75	1064211.5	943866.5	866541.5	834018.75	870491.25	984490	1191493	1448865.25	1636231.75	1586871.75
cry1:CCR2 (4)	401064.75	324341	359581.75	822807.25	1399719.25	1454867.25	1289754	1075738.5	861225.5	708232.25	586188.75	492480.25	415760	361213.25	331597	411972.75	731964.75	1064713.25	1161346.5	1111613.5	966970.5	821375.75	720570.25	628979.75	557532.5	498288.5	450924.75	458748.5	566078.75	758259.25	947215.5	1031602	1015301.5	934713.5	853518.75	766733.75	701221.5	630246.5	565961.5	529458.75	532291.25	586230	692383	810525.25	879551.75	862156.75
cry1:CCR2 (8)	136174.75	105081	122481.75	268087.25	454069.25	485447.25	447144	393178.5	332965.5	280912.25	233128.75	195610.25	158870	130673.25	115727	143302.75	252564.75	356303.25	409106.5	407503.5	369930.5	324255.75	288610.25	253319.75	222502.5	206998.5	178204.75	178098.5	216008.75	276019.25	331185.5	374662	385911.5	371563.5	353318.75	319013.75	288581.5	257106.5	229701.5	218108.75	217431.25	235740	267853	297875.25	321111.75	330216.75
cry1:CCR2 (8)	17984.75	4921	19011.75	104317.25	214189.25	246597.25	221924	196998.5	168485.5	140972.25	110718.75	84770.25	59720	37153.25	27222	43502.75	106514.75	164323.25	193966.5	194363.5	179130.5	156095.75	139930.25	119269.75	101002.5	86268.5	76854.75	70228.5	91668.75	126499.25	154755.5	177852	183911.5	179103.5	173628.75	153953.75	138081.5	124046.5	104701.5	92138.75	92681.25	101930	117843	132545.25	145931.75	148696.75
cry2:CCR2 (1)	2316664.75	1932741	2027821.75	3420607.25	5079459.25	5253637.25	5036224	4494028.5	3860165.5	3297852.25	2903878.75	2621510.25	2393790	2234283.25	2085037	2307402.75	3263054.75	3934443.25	4136586.5	3964313.5	3538360.5	3108765.75	2803040.25	2588179.75	2443282.5	2320068.5	2266514.75	2400128.5	2750808.75	3104629.25	3340475.5	3420502	3295831.5	3064183.5	2822468.75	2563003.75	2412531.5	2286786.5	2224671.5	2237438.75	2326271.25	2468840	2592363	2670435.25	2636391.75	2455011.75
cry2:CCR2 (1)	2416924.75	1920231	2008021.75	4298757.25	7699959.25	8225107.25	7410894	6141948.5	4966135.5	4030232.25	3420198.75	3026530.25	2743470	2540223.25	2382427	3105882.75	5791344.75	7670793.25	7925826.5	7209173.5	6171460.5	5233045.75	4566610.25	4136549.75	3797232.5	3553958.5	3380724.75	4035978.5	5398528.75	6716929.25	7460715.5	7327512	6834901.5	6070753.5	5428298.75	4769953.75	4374871.5	3963736.5	3875291.5	4104068.75	4510771.25	5151300	5722613	5952165.25	5782971.75	5100226.75
cry2:CCR2 (2)	2933274.75	2308011	2294941.75	4774927.25	8198399.25	8536527.25	7901724	6700748.5	5395245.5	4400872.25	3669868.75	3174930.25	2830570	2504053.25	2255537	2784782.75	4851814.75	6095803.25	6297456.5	5801483.5	5040310.5	4313495.75	3744860.25	3360749.75	3048892.5	2753788.5	2664754.75	3255058.5	4101798.75	4804999.25	5164715.5	5186672	4879421.5	4448393.5	4048758.75	3609253.75	3309721.5	3067656.5	3072211.5	3323028.75	3544121.25	3799330	4100683	4201595.25	4055811.75	3660646.75
cry2:CCR2 (2)	1905774.75	1521851	1531631.75	3180097.25	5892839.25	6398377.25	6155984	5233158.5	4139795.5	3274362.25	2661698.75	2233690.25	1933770	1689893.25	1535847	2060632.75	3855874.75	4993263.25	5167976.5	4686733.5	4018350.5	3393605.75	2928590.25	2540729.75	2271092.5	2024188.5	1957764.75	2485958.5	3288808.75	3916559.25	4335155.5	4390342	4171381.5	3799013.5	3410878.75	3014753.75	2709791.5	2476346.5	2477141.5	2713208.75	2922281.25	3158430	3408813	3545465.25	3523911.75	3217666.75
cry2:CCR2 (4)	1389314.75	1080451	1147341.75	2523197.25	4727789.25	5030337.25	4498674	3658178.5	2874035.5	2277862.25	1872918.75	1564320.25	1339060	1177423.25	1071867	1289092.75	2344354.75	3204233.25	3447186.5	3210523.5	2751700.5	2289965.75	1970590.25	1733419.75	1555592.5	1393818.5	1285144.75	1429608.5	1874208.75	2295399.25	2623015.5	2766792	2673771.5	2420253.5	2156628.75	1895963.75	1725311.5	1577016.5	1491901.5	1483448.75	1562781.25	1724380	1920883	2090865.25	2138431.75	2027051.75
cry2:CCR2 (4)	780064.75	626751	684351.75	1432717.25	2440839.25	2524087.25	2279984	1905128.5	1529005.5	1240302.25	1036198.75	875530.25	747600	655273.25	611597	741952.75	1250244.75	1714533.25	1906176.5	1838233.5	1626470.5	1386615.75	1194790.25	1043289.75	925362.5	832318.5	779774.75	837288.5	1043638.75	1281009.25	1500265.5	1637522	1642461.5	1541913.5	1402458.75	1251303.75	1129651.5	1015186.5	955441.5	942988.75	987121.25	1066700	1181443	1289935.25	1356051.75	1344976.75
cry2:CCR2 (5)	927274.75	725231	809611.75	1928907.25	3881579.25	4308577.25	4025554	3418618.5	2711245.5	2127512.25	1691428.75	1374710.25	1167640	982093.25	869597	1139542.75	2354874.75	3363493.25	3639116.5	3413423.5	2839280.5	2329945.75	1975350.25	1690079.75	1484202.5	1299758.5	1188764.75	1330828.5	1915318.75	2566889.25	3065815.5	3275722	3125881.5	2802253.5	2485678.75	2180243.75	1968901.5	1753816.5	1601961.5	1602778.75	1853981.25	2170460	2517343	2796295.25	2915611.75	2787281.75
cry2:CCR2 (5)	725754.75	630361	681001.75	1659787.25	3251019.25	3633127.25	3376794	2990138.5	2474585.5	2010232.25	1642958.75	1408730.25	1208450	987923.25	866987	1063592.75	2072884.75	2844103.25	3013246.5	2804773.5	2448060.5	2084305.75	1806670.25	1562009.75	1380942.5	1220558.5	1098864.75	1165968.5	1606068.75	2046719.25	2299115.5	2376842	2288051.5	2101763.5	1935568.75	1749853.75	1594111.5	1436236.5	1310971.5	1267288.75	1367931.25	1535270	1685323	1768355.25	1764891.75	1657601.75
phyA-211:CCR2 (1)	1245024.75	1026311	1157191.75	2235807.25	3435739.25	3532387.25	3281054	2817688.5	2327085.5	1899522.25	1602248.75	1417070.25	1277990	1186033.25	1135677	1492982.75	2310904.75	2798453.25	2890396.5	2664273.5	2275140.5	1925985.75	1682730.25	1520309.75	1404052.5	1301308.5	1269214.75	1451198.5	1835988.75	2196069.25	2391345.5	2382342	2226931.5	2009463.5	1809938.75	1619523.75	1503571.5	1397706.5	1353521.5	1392388.75	1527931.25	1711670	1852813	1909675.25	1853641.75	1668346.75
phyA-211:CCR2 (1)	1051074.75	864951	991721.75	2099637.25	3500929.25	3493167.25	3019914	2465988.5	1956045.5	1579512.25	1307458.75	1131110.25	1007630	921773.25	896847	1279412.75	2357474.75	3105833.25	3163356.5	2790943.5	2318260.5	1932455.75	1656920.25	1458349.75	1312612.5	1197488.5	1173064.75	1479068.5	2099288.75	2687619.25	2913355.5	2830302	2572571.5	2271593.5	2014768.75	1776043.75	1609551.5	1461896.5	1424871.5	1533668.75	1803151.25	2158590	2398253	2454555.25	2364121.75	2070376.75
phyA-211:CCR2 (2)	1665954.75	1314691	1493191.75	3606167.25	6275929.25	6345177.25	5691074	4699688.5	3667485.5	2862712.25	2299268.75	1916650.25	1645770	1446453.25	1399737	2280402.75	4336694.75	5184343.25	5084776.5	4480703.5	3725090.5	3063365.75	2584130.25	2244269.75	1981542.5	1783808.5	1830964.75	2577338.5	3595078.75	4182709.25	4309665.5	4139412	3781871.5	3359603.5	2999318.75	2658583.75	2438371.5	2273366.5	2367341.5	2684428.75	3134411.25	3483230	3648463	3625785.25	3437941.75	3033911.75
phyA-211:CCR2 (2)	1432714.75	1094821	1331221.75	3763787.25	6942129.25	7106337.25	6408104	5252138.5	3954825.5	2941112.25	2266518.75	1831310.25	1522790	1316963.25	1282847	2447102.75	4893514.75	5783413.25	5524266.5	4684643.5	3754430.5	3026005.75	2534920.25	2191039.75	1940372.5	1739078.5	1867324.75	2702208.5	3783548.75	4409829.25	4502875.5	4228292	3771731.5	3336683.5	2975948.75	2627753.75	2420181.5	2270886.5	2413641.5	2750478.75	3234191.25	3669750	3895603	3876865.25	3667721.75	3168351.75
phyA-211:CCR2 (4)	1337994.75	1026761	1226491.75	3145937.25	5289399.25	5486917.25	4981174	4164428.5	3254465.5	2519362.25	1995578.75	1633960.25	1357500	1168853.25	1113727	1807292.75	3523194.75	4538933.25	4560706.5	4035823.5	3348180.5	2738345.75	2288590.25	1969369.75	1729372.5	1529468.5	1492424.75	1910938.5	2754908.75	3450849.25	3703395.5	3638402	3343611.5	2988763.5	2651538.75	2329103.75	2116261.5	1923026.5	1866711.5	2002858.75	2347341.25	2782770	3050573	3118195.25	3009791.75	2668281.75
phyA-211:CCR2 (4)	1154514.75	920501	1045181.75	2157837.25	3343089.25	3483937.25	3282934	2833068.5	2305005.5	1875292.25	1549498.75	1312320.25	1123450	967733.25	912567	1303602.75	2130934.75	2594673.25	2696866.5	2512453.5	2173580.5	1850005.75	1603360.25	1401909.75	1252322.5	1138888.5	1108824.75	1321738.5	1715408.75	2014149.25	2162635.5	2185762	2087221.5	1915923.5	1732698.75	1545443.75	1407591.5	1293926.5	1260861.5	1309878.75	1448551.25	1617410	1732873	1794255.25	1785661.75	1657066.75
phyA-211:CCR2 (5)	666024.75	526781	628441.75	1383077.25	2430859.25	2602077.25	2411744	2046948.5	1636605.5	1299592.25	1047788.75	875790.25	730800	624673.25	587777	808102.75	1495484.75	1975663.25	2085046.5	1908833.5	1646890.5	1399205.75	1219720.25	1070359.75	959772.5	861378.5	808834.75	935088.5	1285198.75	1638209.25	1848265.5	1907712	1826231.5	1675653.5	1525508.75	1375913.75	1263771.5	1153366.5	1079431.5	1105148.75	1238091.25	1435170	1589373	1688805.25	1688281.75	1564741.75
phyA-211:CCR2 (5)	362984.75	291601	367311.75	844827.25	1541999.25	1691127.25	1583814	1381668.5	1131005.5	926282.25	747288.75	632430.25	522010	445733.25	419287	582242.75	1097274.75	1459473.25	1575256.5	1434993.5	1218950.5	1026595.75	882440.25	758009.75	666192.5	594828.5	549284.75	624418.5	866188.75	1118589.25	1287095.5	1335002	1279381.5	1169623.5	1054698.75	927283.75	826721.5	734596.5	675011.5	672738.75	744781.25	869410	986993	1058245.25	1063001.75	986526.75
phyB:CCR2 (1)	1643244.75	1424351	1573101.75	2414807.25	3228839.25	3396127.25	3213424	2876378.5	2501555.5	2182622.25	1965158.75	1788520.25	1686510	1613463.25	1576567	1837682.75	2364894.75	2754913.25	2991656.5	2885193.5	2574150.5	2256565.75	2031630.25	1871049.75	1766402.5	1692128.5	1653104.75	1747708.5	1995498.75	2228259.25	2442465.5	2566282	2522731.5	2351683.5	2154138.75	1974803.75	1864361.5	1779596.5	1732041.5	1730588.75	1809381.25	1934490	2066293	2185675.25	2202011.75	2080486.75
phyB:CCR2 (1)	1310654.75	1096591	1394581.75	2501247.25	3546279.25	3669177.25	3298404	2789908.5	2302155.5	1897022.25	1618938.75	1399540.25	1242470	1133063.25	1167487	1689622.75	2548094.75	3018593.25	3217236.5	2995383.5	2607270.5	2217485.75	1935160.25	1705959.75	1552462.5	1429698.5	1406464.75	1734048.5	2346728.75	2670729.25	2896305.5	2961062	2828381.5	2584883.5	2304728.75	2038463.75	1844521.5	1673296.5	1663271.5	1764838.75	2008191.25	2271980	2439563	2541975.25	2543721.75	2375066.75
phyB:CCR2 (2)	1897564.75	1614671	2516091.75	5268977.25	7199039.25	7491107.25	6602714	5575528.5	4569075.5	3739052.25	3076678.75	2606380.25	2219350	1979413.25	2217577	3716612.75	5484674.75	6362513.25	6423236.5	5761643.5	5005780.5	4281915.75	3694070.25	3187789.75	2846242.5	2575898.5	2618244.75	3496598.5	4740848.75	5440559.25	5792335.5	5770002	5432831.5	4835723.5	4338218.75	3892063.75	3596061.5	3334416.5	3229631.5	3571988.75	4267831.25	4798780	5097913	5349025.25	5355311.75	4881586.75
phyB:CCR2 (2)	1457444.75	1275551	2241181.75	4974847.25	6910879.25	7153687.25	6222644	5084528.5	3996025.5	3147422.25	2550888.75	2095140.25	1746570	1566813.25	1942237	3590482.75	5542754.75	6546213.25	6528236.5	5667533.5	4727730.5	3926205.75	3285040.25	2772689.75	2422732.5	2176088.5	2327644.75	3214908.5	4688618.75	5664449.25	6177405.5	6169982	5652671.5	4981783.5	4436968.75	3858893.75	3459601.5	3127506.5	3046281.5	3452938.75	4341931.25	5172110	5716413	6141375.25	6111661.75	5312501.75
phyB:CCR2 (3)	1268064.75	1078421	1882931.75	3850817.25	5199609.25	5362157.25	4723214	3978118.5	3257525.5	2642422.25	2202788.75	1900840.25	1542960	1364053.25	1652147	2806652.75	4005014.75	4606783.25	4737166.5	4262883.5	3687440.5	3139815.75	2702150.25	2420909.75	2165252.5	1898438.5	2028874.75	2755878.5	3622848.75	4086349.25	4386055.5	4416162	4125921.5	3761163.5	3446268.75	3080453.75	2837101.5	2586046.5	2535191.5	2784978.75	3313761.25	3681730	3844063	3967235.25	3990671.75	3651716.75
phyB:CCR2 (3)	1069934.75	941231	1776771.75	3632677.25	4863769.25	5057977.25	4631584	3902728.5	3116315.5	2482752.25	1953248.75	1603380.25	1345640	1187223.25	1386107	2466022.75	3847494.75	4552673.25	4614476.5	4129443.5	3502130.5	2900025.75	2490070.25	2123559.75	1867132.5	1668358.5	1672524.75	2186948.5	3098608.75	3793259.25	4149395.5	4198162	3955671.5	3567583.5	3163908.75	2746563.75	2496741.5	2279526.5	2190411.5	2293988.75	2783571.25	3364710	3613563	3795495.25	3844781.75	3526041.75
phyB:CCR2 (4)	934314.75	785221	1230751.75	2499117.25	3432809.25	3492517.25	3180664	2698468.5	2191525.5	1757552.25	1444328.75	1229270.25	1063010	949123.25	1084797	1751892.75	2647774.75	3107603.25	3091866.5	2763773.5	2429200.5	2079145.75	1795970.25	1577079.75	1428372.5	1297278.5	1300104.75	1651158.5	2280658.75	2772989.25	2986515.5	2976062	2791251.5	2495913.5	2275508.75	2015353.75	1848721.5	1656036.5	1586591.5	1724148.75	2124461.25	2571780	2822453	2925915.25	2890441.75	2709116.75
phyB:CCR2 (4)	609804.75	551951	845921.75	1720297.25	2482999.25	2669807.25	2587204	2284568.5	1949215.5	1623092.25	1344008.75	1128240.25	954790	832223.25	848457	1290612.75	1989184.75	2459453.25	2598656.5	2495003.5	2223310.5	1931295.75	1692460.25	1478089.75	1301152.5	1162988.5	1090134.75	1208818.5	1606868.75	1997029.25	2232855.5	2309302	2267691.5	2157943.5	1982488.75	1780063.75	1594171.5	1440486.5	1334861.5	1299438.75	1423911.25	1658470	1874103	2037055.25	2036181.75	1946251.75
cry1 cry2:CCR2 (1)	2788554.75	2230121	2129081.75	2867607.25	4200859.25	4682477.25	4530224	4179918.5	3714675.5	3304852.25	2919288.75	2645050.25	2473480	2328663.25	2192977	2198952.75	2656944.75	3436403.25	3941876.5	3954413.5	3633790.5	3231935.75	2906070.25	2664949.75	2436542.5	2269098.5	2124104.75	2055418.5	2207978.75	2597659.25	3011465.5	3242302	3237081.5	3064783.5	2830288.75	2599043.75	2424661.5	2283436.5	2173281.5	2093658.75	2062381.25	2166490	2388033	2615625.25	2720621.75	2622691.75
cry1 cry2:CCR2 (1)	2178274.75	1631091	1716131.75	3721847.25	7295149.25	8368717.25	7278084	5884418.5	4633875.5	3716572.25	3134258.75	2659580.25	2309350	2022953.25	1841747	1934102.75	3031624.75	5101133.25	6550596.5	6535413.5	5755870.5	4840125.75	4172370.25	3622629.75	3217852.5	2899608.5	2657744.75	2566878.5	3002388.75	3975819.25	5233555.5	6076032	6202241.5	5738613.5	5174268.75	4497403.75	4073291.5	3665846.5	3380511.5	3168878.75	3201061.25	3478490	4109433	4910935.25	5473691.75	5468211.75
cry1 cry2:CCR2 (2)	1934004.75	1469741	1658151.75	4060017.25	8112469.25	9145337.25	7633164	6017948.5	4646385.5	3655422.25	2993198.75	2524670.25	2153790	1897233.25	1761177	1987952.75	3252914.75	5495593.25	6928836.5	6798303.5	5834640.5	4899425.75	4144930.25	3610499.75	3167862.5	2820968.5	2580614.75	2516188.5	2977468.75	4082809.25	5409505.5	6153992	6087781.5	5537243.5	4902618.75	4340413.75	3940871.5	3593216.5	3316121.5	3167208.75	3204011.25	3590340	4294813	5087875.25	5524331.75	5359206.75
cry1 cry2:CCR2 (2)	2287184.75	1688451	1846961.75	4669467.25	9570079.25	1.07E+07	9067164	7232798.5	5627935.5	4423142.25	3552378.75	2952620.25	2450610	2104913.25	1951257	2215892.75	3618974.75	6142043.25	7719786.5	7615543.5	6790370.5	5768785.75	4914980.25	4215239.75	3649392.5	3253158.5	3002124.75	2971968.5	3532358.75	4740599.25	6241105.5	7064052	7075621.5	6511423.5	5832498.75	5182523.75	4708091.5	4275226.5	3936401.5	3737038.75	3691361.25	4102100	4887313	5692085.25	6154741.75	6034356.75
cry1 cry2:CCR2 (3)	1024224.75	782041	949941.75	2108537.25	3652649.25	3980407.25	3484104	2901108.5	2335475.5	1880382.25	1537358.75	1291520.25	1121990	953183.25	888827	1080442.75	1708924.75	2553393.25	3089136.5	3055333.5	2720260.5	2318905.75	2002470.25	1742829.75	1543262.5	1379468.5	1281204.75	1305178.5	1530858.75	1963909.25	2498945.5	2886572	2985231.5	2792553.5	2520438.75	2225053.75	2035831.5	1839726.5	1704191.5	1623268.75	1624441.25	1748230	1988113	2275865.25	2521301.75	2576731.75
cry1 cry2:CCR2 (3)	837754.75	653341	840201.75	2006077.25	3621429.25	3989577.25	3379484	2684908.5	2129105.5	1679332.25	1363788.75	1131330.25	940860	830333.25	757027	926312.75	1482204.75	2306263.25	2891796.5	2886413.5	2566990.5	2172515.75	1886900.25	1662399.75	1475882.5	1320878.5	1206904.75	1189358.5	1373348.75	1771649.25	2289525.5	2708172	2851331.5	2715113.5	2468248.75	2173023.75	1974601.5	1776246.5	1610431.5	1491838.75	1458881.25	1553050	1765143	2059865.25	2331631.75	2449411.75
cry1 cry2:CCR2 (4)	423904.75	327611	423601.75	978647.25	1628579.25	1744437.25	1531234	1249638.5	1009945.5	814452.25	658808.75	544060.25	452970	392453.25	378307	497702.75	812104.75	1154293.25	1329856.5	1303833.5	1161580.5	1006215.75	890650.25	779719.75	690842.5	620328.5	566694.75	581428.5	707358.75	909769.25	1111795.5	1251042	1270521.5	1219183.5	1118158.75	1005173.75	910951.5	807896.5	740321.5	703768.75	719251.25	790300	896313	1005185.25	1083781.75	1099906.75
cry1 cry2:CCR2 (4)	326854.75	241611	289691.75	755177.25	1451769.25	1622337.25	1408274	1144008.5	924405.5	752732.25	603158.75	495930.25	407720	346923.25	323727	393762.75	633654.75	993993.25	1236186.5	1255803.5	1139490.5	987725.75	853800.25	737799.75	654022.5	572348.5	514284.75	508388.5	582838.75	744319.25	952425.5	1112862	1170541.5	1126583.5	1044918.75	943073.75	854661.5	760026.5	693451.5	649868.75	641751.25	680980	771373	881965.25	971521.75	1009936.75
WT:CAB (1)	4446745.75	4172004	3834829	3328715.5	2906758.75	2678190.5	2651185	2529297	2321236.5	2186731.75	2256941.75	2474546	2670863.75	2704088	2557660.25	2312493	2013958.5	1857220.25	1840921.5	1794975.75	1681762.5	1606271.5	1599395.5	1695355.5	1784662.5	1901541	1813426	1718362.25	1544320	1477169.75	1435753.25	1377504.75	1320887	1250689.25	1225401.75	1240528.75	1294959.75	1321266.75	1319812.5	1266904.5	1200219	1160018	1122328	1098579.5	1064505.5	1009274.625
WT:CAB (1)	6938385.75	6920174	6347959	5532945.5	4731918.75	4442420.5	4480955	4326427	4070086.5	3872561.75	3948461.75	4211466	4451153.75	4443528	4179080.25	3798133	3360508.5	3058420.25	3006231.5	3061315.75	2984752.5	2877251.5	2818165.5	2862045.5	2957802.5	2971651	2869146	2667852.25	2475790	2325889.75	2267653.25	2252034.75	2201217	2100949.25	2030761.75	2006528.75	2032829.75	2057636.75	2038552.5	1948404.5	1827759	1737698	1687608	1677179.5	1677075.5	1611024.625
WT:CAB (3)	6028675.75	5962134	5751349	5058505.5	4353068.75	3966980.5	3800255	3544147	3245136.5	3142551.75	3401261.75	3822496	4246593.75	4366448	4127450.25	3699903	3268008.5	2957290.25	2857211.5	2796585.75	2664772.5	2614841.5	2678485.5	2849945.5	3078042.5	3194931	3123306	2928962.25	2730070	2584729.75	2503663.25	2417404.75	2323317	2243209.25	2241391.75	2310848.75	2422179.75	2488466.75	2460342.5	2344544.5	2229319	2140838	2095918	2084689.5	2042505.5	1964179.625
WT:CAB (3)	7181475.75	7070274	6722799	5886195.5	4974418.75	4491240.5	4099175	3709777	3295906.5	3219871.75	3692281.75	4446226	5221943.75	5545818	5392830.25	4911003	4292828.5	3859230.25	3669461.5	3453965.75	3157672.5	3027671.5	3178705.5	3557005.5	4065702.5	4406811	4458146	4214822.25	3888050	3583339.75	3402773.25	3199014.75	2972717	2822649.25	2818401.75	2977438.75	3280429.75	3544046.75	3620782.5	3513264.5	3309529	3090848	2918268	3541019.5	3037515.5	2668119.625
WT:CAB (4)	3063065.75	3051194	2820969	2448995.5	2106388.75	1937930.5	1808255	1645407	1507446.5	1453491.75	1616231.75	1844036	2089103.75	2205708	2170950.25	2012293	1788988.5	1631480.25	1560791.5	1489495.75	1365142.5	1281911.5	1314205.5	1423235.5	1595722.5	1738661	1796816	1766432.25	1642350	1544349.75	1468393.25	1361974.75	1273917	1193109.25	1180991.75	1206028.75	1459229.75	1466096.75	1497792.5	1488594.5	1446719	1387568	1322948	1318149.5	1243885.5	1176654.625
WT:CAB (4)	4325255.75	4181314	3910999	3393015.5	2950288.75	2720110.5	2593745	2391117	2196646.5	2095851.75	2297101.75	2639356	3018433.75	3267418	3213760.25	2963673	2641188.5	2458150.25	2343861.5	2235815.75	2089962.5	1982791.5	2010655.5	2169345.5	2436252.5	2651321	2707496	2569562.25	2416040	2278419.75	2182843.25	2068494.75	1940197	1850599.25	1820381.75	1875538.75	2022779.75	2182446.75	2244642.5	2200104.5	2106999	2032938	1945448	1844339.5	1736025.5	1609794.625
WT:CAB (9)	1814305.75	1802054	1601999	1342075.5	1099168.75	968120.5	878145	771257	680386.5	635431.75	701561.75	862326	1048123.75	1157908	1127980.25	1046403	917048.5	801800.25	726011.5	668385.75	609052.5	572471.5	577435.5	638025.5	749432.5	853321	884336	858742.25	808980	735709.75	686333.25	641824.75	593017	546729.25	519631.75	523888.75	566149.75	626446.75	679612.5	691054.5	673999	651848	619818	594969.5	561285.5	500934.625
WT:CAB (9)	1389405.75	1355424	1205729	1041715.5	895358.75	810150.5	761715	693447	628446.5	590091.75	622441.75	723006	842163.75	912218	876660.25	805423	726548.5	660440.25	630721.5	617865.75	570692.5	528261.5	515905.5	537705.5	601562.5	650801	678046	658042.25	624410	607729.75	592813.25	561244.75	516277	468649.25	439431.75	438148.75	462339.75	491846.75	510492.5	518434.5	504689	493898	484748	478439.5	450705.5	403579.625
